id_cliente,fecha_saldo,codigo_cliente,importe_operativa,moneda,tipo_operacion
0309,2023-07-13,99783545O,2418.64,JPY,Retirada Efectivo
0364,2025-02-13,23873211Y,881.53,GBP,Transferencia
0346,2022-06-19,45689995U,6954.93,JPY,Retirada Efectivo
0157,2025-01-14,96924709H,-8446.19,JPY,Transferencia
0448,2024-03-01,66038087C,6220.08,MXN,Bizum
0020,2025-08-14,92336379N,5735.51,MXN,Transferencia
0473,2025-10-23,99133092L,-8329.36,EUR,Bizum
0046,2025-05-18,38793760X,3031.3,EUR,Tarjeta
0179,2022-07-17,69723490P,4200.1,MXN,Retirada Efectivo
0060,2022-01-28,63326259I,9556.07,USD,Tarjeta
0040,2023-06-25,58444637P,6907.18,JPY,Retirada Efectivo
0423,2024-01-24,17214825F,-1613.43,MXN,Bizum
0439,2024-02-04,24793867L,146.75,GBP,Bizum
0347,2025-04-19,75820506E,4859.51,JPY,Retirada Efectivo
0187,2023-09-06,59849520C,7253.23,EUR,Tarjeta
0032,2023-01-04,53044933Y,7019.38,USD,Tarjeta
0282,2025-07-15,50548000E,2815.07,EUR,Tarjeta
0274,2022-06-19,29381038R,5533.55,JPY,Retirada Efectivo
0210,2023-01-06,27775932I,2113.01,MXN,Tarjeta
0449,2022-07-21,38793760X,6216.93,USD,Bizum
0180,2022-12-09,34368428D,4392.34,MXN,Bizum
0101,2025-05-15,92495185E,5345.48,MXN,Transferencia
0462,2022-04-10,78634588H,7307.23,MXN,Transferencia
0156,2024-03-22,66038087C,5535.44,EUR,Bizum
0151,2025-12-12,87699765J,9835.3,MXN,Retirada Efectivo
0486,2024-08-01,34062550V,9878.45,GBP,Tarjeta
0333,2024-10-25,40004617K,1807.24,JPY,Retirada Efectivo
0191,2022-10-17,35547598O,248.58,EUR,Bizum
0137,2025-08-26,67991472I,2294.27,JPY,Tarjeta
0257,2023-07-30,70287007Y,7880.34,EUR,Tarjeta
0435,2024-06-05,12743229Y,9982.96,GBP,Retirada Efectivo
0264,2024-05-09,81623520T,4945.15,JPY,Retirada Efectivo
0342,2024-01-01,96058552K,4583.01,JPY,Transferencia
0211,2023-11-12,56278577Q,3853.04,JPY,Transferencia
0117,2023-07-26,22736652W,9562.02,GBP,Retirada Efectivo
0267,2024-02-23,72775368O,2358.47,MXN,Tarjeta
0050,2025-11-29,66539410W,-1652.52,GBP,Transferencia
0311,2024-01-15,82943234V,5206.22,EUR,Retirada Efectivo
0352,2024-04-28,78634588H,1684.66,EUR,Retirada Efectivo
0101,2025-07-16,67311814Q,3953.59,USD,Tarjeta
0272,2022-08-07,83509604T,8283.02,MXN,Bizum
0083,2025-02-26,77975267T,3503.12,EUR,Bizum
0038,2023-03-21,54508556H,9448.51,MXN,Tarjeta
0414,2025-01-22,30865514P,-1076.59,GBP,Transferencia
0119,2023-01-26,79159676B,3593.43,GBP,Bizum
0378,2025-09-20,88142222U,-2419.44,MXN,Transferencia
0274,2025-12-08,49461754T,-1391.35,USD,Transferencia
0051,2024-04-27,56032145V,9369.08,JPY,Bizum
0158,2025-04-10,82092431A,9913.85,GBP,Retirada Efectivo
0398,2024-09-05,41845498Y,1991.67,MXN,Tarjeta
0244,2022-09-07,75296627F,2242.23,JPY,Tarjeta
0317,2022-03-06,46424951P,4735.16,EUR,Tarjeta
0471,2023-06-09,90445099B,4056.71,GBP,Tarjeta
0131,2024-04-12,68874444C,8271.16,JPY,Transferencia
0309,2023-04-09,56929655T,4153.57,EUR,Bizum
0333,2022-10-26,81878650G,-7618.0,GBP,Bizum
0089,2023-12-06,71940926G,9696.89,EUR,Tarjeta
0294,2022-12-15,89180373P,-9099.2,GBP,Bizum
0199,2024-12-12,97983803L,6132.96,JPY,Retirada Efectivo
0486,2023-10-27,23636414M,5462.08,JPY,Tarjeta
0272,2022-09-03,11303238D,540.85,GBP,Tarjeta
0314,2022-03-13,20048407G,9287.61,MXN,Retirada Efectivo
0161,2024-03-10,47200741I,-8169.94,JPY,Bizum
0101,2022-07-09,42464509R,8424.37,EUR,Tarjeta
0132,2025-10-28,44665685B,704.41,USD,Transferencia
0188,2024-10-02,80956880I,1904.81,EUR,Retirada Efectivo
0470,2024-03-20,83377198X,4559.28,GBP,Retirada Efectivo
0475,2025-05-29,12667391B,-1314.66,EUR,Transferencia
0093,2024-05-04,81878650G,-6799.15,GBP,Transferencia
0345,2022-12-07,88161260A,4085.88,JPY,Bizum
0079,2023-08-14,12152426J,5882.5,JPY,Tarjeta
0013,2024-06-02,81226959T,-6666.4,MXN,Transferencia
0237,2022-03-05,94967757H,-1861.69,GBP,Bizum
0239,2024-10-04,70287007Y,9145.25,MXN,Tarjeta
0385,2023-06-22,19524972S,-5836.41,MXN,Bizum
0337,2025-01-16,39970393T,-8332.42,USD,Transferencia
0323,2022-05-28,29675782E,9098.6,GBP,Retirada Efectivo
0127,2025-10-19,74808251G,8641.81,GBP,Bizum
0271,2024-07-18,84813778K,8126.64,JPY,Retirada Efectivo
0457,2024-04-16,40936331I,5904.75,MXN,Bizum
0430,2024-09-29,50114986X,7143.95,JPY,Bizum
0122,2025-01-19,51541776M,963.55,GBP,Bizum
0033,2025-08-07,68493964V,-3588.02,USD,Transferencia
0095,2023-03-13,72775368O,1164.83,GBP,Tarjeta
0059,2024-02-01,93008154O,9917.58,JPY,Bizum
0013,2025-01-06,52050046W,8342.86,GBP,Transferencia
0302,2022-09-30,22722707F,9233.47,USD,Tarjeta
0489,2022-08-19,82943234V,3307.95,MXN,Retirada Efectivo
0058,2022-10-16,94778202E,-1483.13,USD,Transferencia
0286,2022-10-12,25325181Z,-6034.52,USD,Transferencia
0008,2024-09-09,92213987R,6268.62,USD,Retirada Efectivo
0165,2023-11-14,81878650G,1593.18,JPY,Tarjeta
0226,2025-04-13,98979591N,1966.46,GBP,Bizum
0306,2022-07-08,23688795L,8948.36,MXN,Transferencia
0006,2023-02-19,94271893R,3511.72,MXN,Tarjeta
0338,2025-03-06,82612694E,-5605.91,MXN,Transferencia
0066,2024-01-04,37064270Z,3067.02,MXN,Tarjeta
0050,2022-08-15,61315843O,6992.75,EUR,Tarjeta
0309,2025-03-08,41190327P,4333.51,USD,Retirada Efectivo
0295,2024-02-02,53688354X,4813.33,MXN,Tarjeta
0207,2023-09-01,95151902K,8578.12,USD,Tarjeta
0154,2024-07-01,61137780U,2219.24,MXN,Tarjeta
0315,2025-09-09,51070730B,2128.88,JPY,Tarjeta
0416,2024-05-07,40004617K,4894.76,MXN,Retirada Efectivo
0204,2025-03-09,81199383E,2115.61,EUR,Retirada Efectivo
0340,2024-02-25,88544351G,-2503.7,GBP,Transferencia
0144,2024-05-20,35803824V,4095.1,GBP,Bizum
0186,2024-05-11,78684497I,3419.15,USD,Transferencia
0108,2025-05-05,80292694W,6361.72,MXN,Bizum
0026,2023-06-17,58474916V,2804.67,JPY,Retirada Efectivo
0368,2024-05-08,92269909F,3702.72,JPY,Retirada Efectivo
0400,2024-03-14,39469908X,7102.88,JPY,Tarjeta
0449,2023-07-30,30930247H,-5060.14,JPY,Bizum
0306,2025-04-10,99713332G,6806.61,JPY,Bizum
0498,2023-08-25,80607706R,5415.28,MXN,Transferencia
0169,2024-10-06,22607688Y,1473.61,EUR,Tarjeta
0112,2025-06-30,53688354X,-2197.36,JPY,Bizum
0001,2025-03-05,50564066G,4944.34,USD,Bizum
0019,2022-07-19,92163797F,7788.44,MXN,Retirada Efectivo
0416,2024-08-30,80613360G,726.23,EUR,Transferencia
0387,2024-07-25,80380047M,-755.38,MXN,Bizum
0016,2025-11-10,64215755Y,5622.35,JPY,Retirada Efectivo
0053,2022-06-29,94713378U,-5288.95,MXN,Transferencia
0182,2024-03-28,98755356T,243.79,EUR,Bizum
0254,2024-06-25,94821298H,5060.86,MXN,Retirada Efectivo
0201,2022-06-21,80139664V,503.77,MXN,Transferencia
0283,2023-01-08,34772019Z,-5608.41,USD,Transferencia
0178,2022-11-06,46526923U,4080.4,JPY,Tarjeta
0477,2024-09-27,88544351G,2308.91,MXN,Retirada Efectivo
0238,2022-03-15,84884573Q,9851.0,GBP,Retirada Efectivo
0141,2025-08-27,93183812C,-5671.96,EUR,Bizum
0055,2025-07-01,30445435V,5063.8,MXN,Tarjeta
0083,2022-12-09,90538081O,4508.63,GBP,Bizum
0244,2025-10-19,90733396I,9353.44,MXN,Retirada Efectivo
0427,2022-01-23,92269909F,3172.64,JPY,Retirada Efectivo
0010,2022-12-05,44665685B,6382.6,JPY,Retirada Efectivo
0290,2024-05-25,21135158D,1379.33,GBP,Tarjeta
0403,2023-05-09,24004715Q,9090.76,GBP,Bizum
0074,2023-07-07,11035697W,6162.01,MXN,Retirada Efectivo
0407,2023-09-01,75296627F,2387.67,MXN,Tarjeta
0190,2023-12-11,34062550V,3272.1,USD,Retirada Efectivo
0404,2023-12-16,91261292P,7725.47,MXN,Transferencia
0453,2023-08-24,20704105E,3574.06,MXN,Tarjeta
0280,2025-09-16,81878650G,1511.3,USD,Bizum
0387,2024-02-15,94029203V,3016.83,GBP,Transferencia
0459,2024-06-13,64215755Y,7556.09,JPY,Retirada Efectivo
0336,2022-04-06,26682103W,8054.48,EUR,Retirada Efectivo
0046,2025-11-18,82612694E,2491.59,JPY,Tarjeta
0056,2025-07-27,39483856X,1529.11,EUR,Transferencia
0257,2024-06-28,72188877U,6985.08,MXN,Tarjeta
0338,2024-02-22,80139664V,6816.78,EUR,Tarjeta
0167,2022-12-11,82092431A,6563.63,JPY,Tarjeta
0429,2025-01-15,74514257F,4218.95,GBP,Retirada Efectivo
0342,2024-05-24,98755356T,8749.89,USD,Bizum
0196,2022-06-25,24584305T,8365.91,GBP,Transferencia
0007,2022-09-20,94713378U,7945.06,EUR,Retirada Efectivo
0224,2025-07-31,38318963B,-2739.31,GBP,Bizum
0029,2025-04-16,15846447X,-3464.75,USD,Bizum
0231,2023-09-25,46096092L,1835.08,GBP,Tarjeta
0269,2025-06-07,13915168D,1168.08,MXN,Transferencia
0416,2024-06-27,61471647U,-7780.8,MXN,Transferencia
0388,2025-01-19,97983803L,740.57,EUR,Retirada Efectivo
0141,2023-02-19,35138260L,5678.42,EUR,Retirada Efectivo
0435,2025-05-03,48696923K,4955.31,JPY,Tarjeta
0302,2022-02-15,30121964A,2616.54,USD,Retirada Efectivo
0200,2022-02-17,31070288A,2330.89,EUR,Retirada Efectivo
0115,2023-07-31,65048749J,8202.87,USD,Retirada Efectivo
0074,2024-09-02,50503193C,1624.49,GBP,Tarjeta
0397,2025-07-23,32322062L,-1821.04,MXN,Bizum
0341,2025-10-04,65341919Z,-6110.46,JPY,Transferencia
0252,2022-09-12,75820506E,-8453.33,MXN,Transferencia
0498,2024-05-01,49429559M,-7509.68,JPY,Bizum
0423,2024-05-24,21492445S,5417.39,USD,Tarjeta
0091,2024-11-04,35138260L,6818.93,GBP,Retirada Efectivo
0161,2023-06-03,32165942U,953.42,GBP,Tarjeta
0016,2024-08-27,93567674J,-1275.21,MXN,Transferencia
0041,2024-08-06,81651959F,3961.19,GBP,Retirada Efectivo
0236,2024-11-25,82092431A,-8332.64,GBP,Bizum
0151,2024-07-14,84399377L,7542.64,USD,Retirada Efectivo
0491,2024-04-05,50564066G,128.82,EUR,Retirada Efectivo
0427,2025-07-09,54864614Q,371.43,JPY,Tarjeta
0244,2024-03-22,88506908Y,-3251.96,JPY,Transferencia
0223,2022-09-06,67311814Q,-4479.8,EUR,Transferencia
0452,2025-10-08,16226873J,547.02,JPY,Tarjeta
0159,2025-10-22,94673777D,-3745.21,USD,Bizum
0316,2023-02-08,70995785I,4105.12,USD,Tarjeta
0157,2022-04-08,81878650G,2742.17,JPY,Retirada Efectivo
0055,2023-10-23,93567674J,-4024.96,MXN,Bizum
0432,2025-11-17,72031820B,926.19,EUR,Tarjeta
0005,2025-01-23,19071019P,-5633.8,USD,Transferencia
0209,2023-07-10,66501825I,9926.06,GBP,Bizum
0060,2025-03-04,34062550V,8236.35,MXN,Tarjeta
0244,2022-10-22,23873211Y,5505.28,JPY,Bizum
0357,2025-10-06,64801744U,-7363.49,JPY,Transferencia
0043,2024-02-06,63832732G,9701.54,JPY,Retirada Efectivo
0474,2024-06-01,64484793Y,9267.4,JPY,Tarjeta
0258,2025-05-28,58474916V,2948.81,EUR,Tarjeta
0031,2023-01-29,80956880I,7982.07,JPY,Tarjeta
0205,2024-10-10,45689995U,-960.1,EUR,Transferencia
0463,2025-10-02,65147446S,6574.83,EUR,Tarjeta
0453,2025-06-06,44230993P,800.58,USD,Retirada Efectivo
0144,2024-03-24,39970393T,-5176.31,EUR,Bizum
0281,2025-12-26,50654593O,8106.21,EUR,Bizum
0056,2025-05-25,25325181Z,7353.14,JPY,Tarjeta
0165,2022-08-26,67220459C,441.62,MXN,Transferencia
0303,2025-01-02,88108216O,1918.79,MXN,Transferencia
0416,2023-09-19,52050046W,6547.13,GBP,Tarjeta
0359,2025-04-19,30177477P,8331.1,MXN,Bizum
0334,2025-04-04,10693215L,-7093.36,GBP,Bizum
0418,2025-12-15,96342869K,-7322.87,USD,Bizum
0431,2023-02-25,24822954Q,-1402.15,USD,Transferencia
0028,2025-10-25,88953380U,4702.56,MXN,Tarjeta
0494,2025-05-14,81948006P,-4066.7,JPY,Bizum
0004,2022-03-18,58605875T,2191.25,MXN,Retirada Efectivo
0445,2025-07-09,14631475X,4224.35,USD,Tarjeta
0360,2022-08-08,84399377L,6145.24,USD,Tarjeta
0334,2025-02-12,28281172M,5409.05,USD,Bizum
0178,2025-07-05,39586191O,-7430.8,USD,Transferencia
0420,2024-06-30,56515677C,1074.32,JPY,Transferencia
0402,2024-03-25,20048407G,1621.68,USD,Bizum
0424,2025-10-31,42464509R,2812.52,USD,Retirada Efectivo
0338,2023-12-26,92163797F,-2288.06,JPY,Transferencia
0287,2023-07-05,99748825Z,2648.33,JPY,Transferencia
0406,2022-08-28,79159676B,-2447.1,MXN,Bizum
0309,2023-11-29,80809268I,2258.07,MXN,Bizum
0431,2025-05-21,10155094H,7028.16,JPY,Tarjeta
0487,2025-03-15,72910747G,5551.44,EUR,Transferencia
0441,2025-05-01,12743229Y,708.71,MXN,Tarjeta
0065,2024-07-15,63326259I,-3429.05,JPY,Transferencia
0260,2025-01-07,54516439A,-8349.77,MXN,Transferencia
0268,2022-07-27,47238449X,1098.32,EUR,Transferencia
0256,2025-11-07,13244207I,5652.89,JPY,Bizum
0213,2022-08-26,30121964A,6374.37,GBP,Retirada Efectivo
0443,2025-02-10,40670582R,9638.43,JPY,Bizum
0021,2022-06-22,85893364L,1106.79,EUR,Transferencia
0391,2023-05-07,32165942U,9404.76,JPY,Tarjeta
0043,2023-07-09,88544351G,7580.07,MXN,Bizum
0083,2023-12-16,14764253X,5444.01,EUR,Transferencia
0122,2023-11-10,11303238D,1813.11,EUR,Tarjeta
0468,2022-08-19,92495185E,4061.81,MXN,Bizum
0026,2024-03-19,45803216B,-1867.05,USD,Bizum
0092,2024-03-09,44358722E,8763.44,USD,Bizum
0094,2025-02-23,26420200J,-8601.11,JPY,Bizum
0031,2023-04-16,47200741I,-6667.85,JPY,Bizum
0459,2022-01-04,89382530M,6952.91,USD,Tarjeta
0358,2023-02-01,32545131W,9593.55,JPY,Retirada Efectivo
0482,2024-10-01,32309591N,6242.96,JPY,Transferencia
0368,2025-11-18,22797035A,7832.81,EUR,Retirada Efectivo
0398,2025-02-13,86183733B,8615.22,JPY,Tarjeta
0386,2025-09-30,30445825J,6293.21,MXN,Retirada Efectivo
0356,2023-05-27,51149334N,-3131.67,MXN,Transferencia
0404,2023-12-26,99748825Z,221.55,USD,Retirada Efectivo
0331,2025-01-09,98052728Y,3500.55,JPY,Retirada Efectivo
0440,2023-08-01,24798699O,-5371.84,JPY,Bizum
0320,2024-06-08,66197100C,9234.28,JPY,Bizum
0028,2025-06-15,54508556H,506.61,USD,Bizum
0326,2022-12-23,47238449X,2621.47,USD,Retirada Efectivo
0090,2022-01-25,37307448G,8191.75,USD,Tarjeta
0328,2022-05-04,58444637P,7468.07,GBP,Bizum
0091,2022-01-30,94967757H,-6274.73,GBP,Bizum
0090,2025-03-22,99634044N,5682.76,GBP,Tarjeta
0437,2024-04-19,67967831L,3036.0,MXN,Transferencia
0382,2022-10-05,76702646G,6129.82,JPY,Retirada Efectivo
0402,2022-11-06,98979591N,7943.27,EUR,Bizum
0199,2024-01-20,85893364L,-4922.59,GBP,Bizum
0303,2022-05-30,72522186W,3778.22,USD,Retirada Efectivo
0228,2022-03-29,65909858K,-2140.3,JPY,Transferencia
0006,2025-03-07,11450503U,9909.66,JPY,Bizum
0334,2023-04-10,69723490P,5616.3,MXN,Retirada Efectivo
0303,2025-03-08,52089624K,9065.69,USD,Transferencia
0367,2025-03-28,60013305J,-8191.52,JPY,Transferencia
0304,2025-06-28,72910747G,5774.47,EUR,Retirada Efectivo
0462,2024-08-11,44496449V,7283.44,JPY,Tarjeta
0038,2023-04-02,39970393T,2862.91,GBP,Retirada Efectivo
0024,2024-01-28,45123170H,6500.17,USD,Retirada Efectivo
0476,2024-07-13,22140633E,4329.22,MXN,Tarjeta
0076,2023-03-26,29675782E,9250.68,JPY,Transferencia
0377,2024-07-21,30511539L,5474.65,JPY,Bizum
0379,2023-03-16,91053792Y,-2509.1,EUR,Bizum
0237,2025-01-06,78684497I,6464.25,JPY,Tarjeta
0373,2022-05-09,65177272J,-8073.8,USD,Transferencia
0006,2024-03-12,80809268I,-8360.49,MXN,Transferencia
0495,2025-10-01,39483856X,8193.1,MXN,Retirada Efectivo
0482,2024-11-07,30865514P,6590.74,EUR,Retirada Efectivo
0213,2023-01-02,12743229Y,-9282.34,USD,Bizum
0494,2024-07-15,42076321H,4821.19,GBP,Tarjeta
0096,2023-07-23,69208921M,7052.1,EUR,Tarjeta
0260,2025-07-30,88108216O,-7960.97,GBP,Bizum
0483,2022-09-25,93207747W,-1654.24,MXN,Bizum
0411,2024-05-28,24565845A,7084.01,USD,Transferencia
0270,2024-03-25,82834230Q,4418.66,GBP,Retirada Efectivo
0190,2023-10-31,46684466K,9513.03,MXN,Transferencia
0078,2022-05-07,24584305T,3030.78,JPY,Bizum
0165,2023-09-24,86588644T,2469.3,MXN,Retirada Efectivo
0435,2024-03-14,81948006P,5643.66,MXN,Tarjeta
0026,2024-06-05,29381038R,4831.36,MXN,Transferencia
0214,2022-02-10,84884573Q,-6716.12,GBP,Transferencia
0123,2025-11-28,43526216F,9490.07,GBP,Tarjeta
0294,2024-12-31,26843926Q,1020.0,EUR,Retirada Efectivo
0076,2024-08-24,83007456X,3478.71,MXN,Bizum
0455,2024-03-14,72670224M,2226.13,USD,Retirada Efectivo
0312,2024-12-15,35803824V,-9948.98,USD,Transferencia
0018,2024-10-19,29300705S,9190.38,EUR,Tarjeta
0172,2024-11-12,17047753W,-775.1,EUR,Transferencia
0196,2023-07-14,81878650G,3763.86,EUR,Transferencia
0278,2022-12-16,63832732G,8637.28,MXN,Tarjeta
0243,2024-05-09,25325181Z,6704.42,JPY,Retirada Efectivo
0063,2025-06-03,65946835C,7783.26,GBP,Bizum
0295,2022-03-20,65946835C,3611.82,MXN,Retirada Efectivo
0469,2023-06-26,35547598O,5119.46,JPY,Tarjeta
0155,2023-04-18,34716453O,1816.08,GBP,Bizum
0236,2022-07-04,21407631U,9938.3,JPY,Tarjeta
0103,2022-01-10,20386839J,-2786.51,MXN,Bizum
0462,2025-01-18,85803281H,1341.0,MXN,Bizum
0360,2025-05-28,45230141R,-9754.61,MXN,Bizum
0234,2025-10-24,30865514P,1622.54,USD,Tarjeta
0394,2024-02-21,22382484B,2629.66,EUR,Transferencia
0427,2025-02-02,41190327P,2732.3,EUR,Transferencia
0432,2025-05-18,76702646G,-1384.72,EUR,Bizum
0246,2024-11-02,76162192E,-7919.41,JPY,Bizum
0255,2024-09-02,70294390B,9318.42,USD,Tarjeta
0199,2024-07-14,72670224M,2152.02,EUR,Retirada Efectivo
0120,2022-09-24,77685805W,-497.52,MXN,Transferencia
0091,2023-09-04,38635760G,3521.57,GBP,Retirada Efectivo
0300,2022-10-15,90262188O,4538.45,MXN,Transferencia
0219,2023-05-29,30121964A,1372.06,JPY,Tarjeta
0315,2024-06-06,45123170H,7530.86,JPY,Transferencia
0425,2025-05-11,49700624Z,1278.16,USD,Retirada Efectivo
0205,2023-08-16,66604400E,3654.35,JPY,Retirada Efectivo
0451,2024-05-04,77975267T,-1583.82,EUR,Transferencia
0465,2022-05-13,91750951Y,7748.48,USD,Tarjeta
0211,2022-11-08,51695795V,-2517.5,EUR,Transferencia
0121,2024-07-18,80292694W,4419.38,GBP,Transferencia
0441,2023-06-18,78684497I,2849.23,GBP,Tarjeta
0010,2022-01-05,85968337D,-5261.23,EUR,Bizum
0059,2024-11-29,11935632C,8878.93,EUR,Retirada Efectivo
0359,2024-08-26,41845498Y,2801.25,GBP,Transferencia
0430,2025-05-04,80292694W,8280.79,EUR,Bizum
0033,2022-09-28,86296111P,-6658.67,MXN,Bizum
0032,2024-06-24,50057622H,9368.17,GBP,Retirada Efectivo
0180,2024-10-12,38635760G,6428.77,EUR,Bizum
0490,2024-06-26,64937968J,-8214.0,USD,Transferencia
0443,2025-07-25,20048407G,1789.62,USD,Retirada Efectivo
0444,2022-07-30,39483856X,1722.05,JPY,Retirada Efectivo
0174,2024-06-23,32309591N,9241.26,MXN,Tarjeta
0286,2025-12-17,27775932I,9955.52,EUR,Tarjeta
0264,2023-08-04,43526216F,314.19,GBP,Retirada Efectivo
0396,2025-09-21,94821298H,4164.42,MXN,Tarjeta
0445,2023-04-29,12251338R,-9520.94,MXN,Transferencia
0217,2025-04-23,56287431F,4728.01,JPY,Retirada Efectivo
0171,2023-03-27,87860117W,-4975.15,USD,Bizum
0356,2024-10-26,99748825Z,6997.19,EUR,Retirada Efectivo
0449,2024-01-21,82374465N,-728.81,MXN,Bizum
0203,2025-10-14,38556204S,8245.33,JPY,Bizum
0051,2022-09-20,94821298H,8771.46,USD,Bizum
0363,2022-03-11,28506978W,7071.08,JPY,Retirada Efectivo
0402,2023-11-04,58838916C,7327.59,MXN,Retirada Efectivo
0104,2022-05-06,66501825I,8857.72,MXN,Tarjeta
0106,2024-12-16,83377348Z,762.78,GBP,Bizum
0249,2024-06-17,81651959F,-6542.01,EUR,Transferencia
0179,2024-08-15,53849312O,2021.25,EUR,Tarjeta
0182,2022-12-30,40539294U,-9452.37,GBP,Transferencia
0461,2022-04-16,58838916C,5309.17,JPY,Bizum
0137,2025-06-09,90538081O,4342.67,GBP,Retirada Efectivo
0340,2022-01-23,49571345D,-5761.96,GBP,Bizum
0370,2024-08-19,83261846V,2412.79,EUR,Tarjeta
0331,2024-05-10,54864614Q,6663.18,GBP,Tarjeta
0482,2022-06-24,19071019P,-994.39,GBP,Bizum
0170,2022-01-09,28825963F,-5812.42,JPY,Transferencia
0036,2024-09-04,44230993P,4165.88,JPY,Retirada Efectivo
0328,2025-10-15,23688795L,-8478.77,USD,Transferencia
0095,2023-05-08,10078854W,739.68,EUR,Tarjeta
0283,2023-07-10,30413519G,7916.13,GBP,Bizum
0185,2025-01-21,97983803L,1749.23,EUR,Tarjeta
0160,2025-03-08,30413519G,5796.51,MXN,Tarjeta
0456,2023-12-21,72910747G,3134.0,MXN,Tarjeta
0363,2024-01-12,44665685B,-5941.55,USD,Transferencia
0299,2023-01-31,92269909F,5307.75,USD,Tarjeta
0254,2025-12-18,21384469D,8075.04,USD,Retirada Efectivo
0244,2025-11-29,67991472I,8886.79,JPY,Transferencia
0478,2023-10-23,92163797F,9132.04,EUR,Tarjeta
0284,2025-04-28,91241672P,2672.86,GBP,Transferencia
0402,2022-01-17,40670582R,6180.18,JPY,Tarjeta
0057,2024-04-13,18729560L,929.11,MXN,Retirada Efectivo
0177,2024-05-23,25056943H,-2261.86,JPY,Transferencia
0237,2023-07-08,23688795L,7165.69,MXN,Retirada Efectivo
0363,2025-10-23,37307448G,6784.43,MXN,Transferencia
0006,2023-04-09,35884733V,5870.35,GBP,Bizum
0266,2022-10-31,78684497I,7824.86,JPY,Retirada Efectivo
0099,2024-06-22,92213987R,-5345.08,GBP,Bizum
0143,2024-10-28,29300705S,565.38,MXN,Retirada Efectivo
0218,2023-09-07,75296627F,-2804.02,MXN,Transferencia
0110,2022-12-03,84938518A,6779.19,USD,Tarjeta
0348,2025-05-17,60311515L,3697.03,GBP,Tarjeta
0210,2023-05-30,90262188O,1062.65,JPY,Retirada Efectivo
0455,2024-04-09,53929841W,6384.15,JPY,Bizum
0068,2024-10-06,80926842Q,-2857.02,JPY,Bizum
0335,2023-12-14,88161260A,5311.98,GBP,Transferencia
0049,2023-07-06,21787903A,5766.06,MXN,Retirada Efectivo
0181,2024-05-21,49110272T,3405.1,JPY,Retirada Efectivo
0360,2023-09-16,11935632C,-9663.29,MXN,Transferencia
0371,2022-06-16,41295892M,7883.36,USD,Transferencia
0093,2024-07-06,65639691U,154.78,MXN,Bizum
0448,2022-02-07,38635760G,3007.38,MXN,Transferencia
0245,2023-01-08,87884774F,3015.09,EUR,Tarjeta
0145,2024-12-22,12251338R,8832.41,MXN,Transferencia
0483,2024-04-01,58090210Q,-7438.59,EUR,Transferencia
0156,2023-09-20,85893364L,8203.86,EUR,Retirada Efectivo
0300,2023-08-31,24822954Q,1153.08,JPY,Transferencia
0014,2023-07-17,61140299W,9624.72,USD,Retirada Efectivo
0074,2022-03-17,86852730N,5964.35,GBP,Retirada Efectivo
0183,2025-12-31,58151660N,2279.44,GBP,Transferencia
0259,2025-04-14,47340154S,3827.87,EUR,Retirada Efectivo
0287,2025-10-17,11935632C,7984.15,MXN,Transferencia
0457,2024-01-28,76830022A,-5478.77,MXN,Bizum
0129,2024-09-03,35641638E,5522.25,USD,Retirada Efectivo
0299,2025-11-12,63326259I,-814.52,MXN,Transferencia
0149,2022-11-21,99634044N,-1103.92,JPY,Transferencia
0349,2024-07-11,70294390B,2258.84,JPY,Tarjeta
0394,2024-05-29,66197100C,8736.34,MXN,Transferencia
0091,2025-03-30,32322062L,4300.31,GBP,Bizum
0436,2022-05-04,98052728Y,-1879.51,EUR,Transferencia
0333,2025-01-05,63832732G,2802.07,USD,Bizum
0265,2022-11-26,38556204S,-450.75,MXN,Bizum
0454,2025-05-31,54786931L,7201.26,USD,Retirada Efectivo
0477,2025-08-11,47824561B,8925.42,MXN,Bizum
0198,2025-05-09,26657952U,-9358.01,MXN,Transferencia
0264,2024-10-14,80031907T,4730.16,USD,Tarjeta
0147,2023-03-30,66539410W,-1499.94,MXN,Transferencia
0465,2024-01-01,63634136X,8241.43,JPY,Tarjeta
0443,2025-01-16,92120849W,3450.79,EUR,Tarjeta
0161,2025-09-03,51541776M,2386.01,JPY,Tarjeta
0100,2023-09-03,45230141R,2837.25,JPY,Tarjeta
0384,2025-03-05,12251338R,2218.2,GBP,Bizum
0236,2024-08-08,78047700S,-8120.29,JPY,Bizum
0179,2024-10-04,38482531J,7233.78,MXN,Retirada Efectivo
0239,2024-10-26,29675782E,4573.54,JPY,Retirada Efectivo
0045,2023-10-09,47340154S,5211.18,JPY,Tarjeta
0435,2023-05-11,71785707P,-1542.46,MXN,Transferencia
0099,2024-02-12,81009052B,2968.45,EUR,Retirada Efectivo
0295,2023-06-19,58130900B,-9440.73,JPY,Bizum
0084,2023-01-14,15992989W,-1064.72,MXN,Transferencia
0102,2025-04-14,72031820B,-5867.95,USD,Transferencia
0302,2025-07-22,61137780U,-1674.47,USD,Bizum
0190,2022-02-10,89480137N,3801.67,GBP,Transferencia
0066,2025-12-10,47627727M,4837.61,USD,Retirada Efectivo
0160,2022-06-21,60351521T,8706.64,MXN,Retirada Efectivo
0002,2025-12-06,68317412P,6714.8,EUR,Retirada Efectivo
0099,2022-07-24,57737999B,1715.74,GBP,Bizum
