id_cliente,fecha_saldo,codigo_cliente,importe_operativa,moneda,tipo_operacion
0179,2024-02-11,81300306S,2752.14,EUR,Transferencia
0369,2023-07-13,78322125T,7723.47,GBP,Transferencia
0260,2024-07-29,41214048J,1102.76,MXN,Tarjeta
0286,2024-04-10,20118016B,5726.79,MXN,Tarjeta
0477,2025-12-19,19634185O,6157.59,GBP,Tarjeta
0234,2022-12-04,11345140X,-1636.83,MXN,Transferencia
0382,2023-08-16,42968472Z,4571.56,JPY,Retirada Efectivo
0129,2025-10-03,69823957R,3975.43,USD,Bizum
0148,2023-01-15,98398623E,9879.82,JPY,Bizum
0031,2023-08-11,51613718E,4685.58,USD,Retirada Efectivo
0405,2022-12-14,74701363X,6117.05,EUR,Tarjeta
0061,2023-12-09,92803473M,310.08,JPY,Retirada Efectivo
0170,2022-01-25,43062511C,8663.55,EUR,Retirada Efectivo
0147,2023-10-20,42078745D,8997.46,EUR,Tarjeta
0210,2025-06-09,46491037V,1918.65,JPY,Tarjeta
0378,2025-06-19,64646912J,9032.25,GBP,Bizum
0026,2023-01-25,20849937M,6739.7,USD,Retirada Efectivo
0202,2025-01-01,97584073A,4893.04,EUR,Bizum
0418,2022-05-06,23166003I,5232.43,JPY,Retirada Efectivo
0268,2024-03-03,98378011P,-891.48,MXN,Bizum
0257,2023-10-10,51818557H,1589.02,USD,Tarjeta
0010,2025-02-06,99328532J,-7625.74,EUR,Transferencia
0304,2022-04-22,81950959T,5639.98,USD,Retirada Efectivo
0164,2025-09-13,22646389G,7039.24,MXN,Tarjeta
0466,2023-07-30,87114611J,5425.16,GBP,Retirada Efectivo
0147,2022-08-22,45641315L,7557.31,GBP,Tarjeta
0040,2023-05-19,52542670M,-4672.51,EUR,Transferencia
0115,2024-09-05,69195001F,-9370.84,JPY,Bizum
0001,2023-12-07,33922669W,2751.1,EUR,Retirada Efectivo
0395,2024-05-02,65377011G,850.95,JPY,Retirada Efectivo
0304,2024-01-01,34232908K,8120.33,JPY,Retirada Efectivo
0198,2025-10-11,31244736W,-338.81,GBP,Bizum
0227,2024-12-04,35994353A,9656.81,MXN,Retirada Efectivo
0400,2025-01-09,30268217Y,-767.66,EUR,Bizum
0428,2022-12-31,35965272I,4992.59,GBP,Tarjeta
0215,2022-02-11,37145118B,3081.94,EUR,Transferencia
0114,2023-04-29,53694203X,8313.23,GBP,Retirada Efectivo
0117,2023-04-11,32233871Y,7080.97,EUR,Retirada Efectivo
0407,2024-03-17,67577504Q,7409.35,GBP,Retirada Efectivo
0481,2023-04-11,77673987D,-3349.28,GBP,Bizum
0373,2025-05-07,26744281U,8316.33,USD,Retirada Efectivo
0024,2022-03-14,84829251A,2842.6,USD,Retirada Efectivo
0388,2024-11-09,89050198I,5695.66,EUR,Transferencia
0095,2025-02-17,47665911A,-3575.85,EUR,Transferencia
0445,2025-10-19,72794896C,2772.63,USD,Retirada Efectivo
0033,2023-08-07,98378011P,1540.03,GBP,Tarjeta
0234,2022-02-18,34569401G,-9754.58,USD,Bizum
0224,2023-01-08,34569401G,-5398.82,EUR,Bizum
0361,2024-04-19,78481808C,7623.55,GBP,Retirada Efectivo
0169,2023-06-27,96244738D,7928.77,MXN,Transferencia
0453,2022-12-30,79161841Q,-8171.61,GBP,Transferencia
0394,2022-03-11,87761418L,-7910.55,MXN,Transferencia
0421,2022-12-08,17398635D,-9524.2,USD,Bizum
0123,2025-08-04,55853921Q,8867.28,GBP,Transferencia
0158,2025-03-13,55015641W,3270.75,EUR,Bizum
0401,2024-04-05,76008523U,774.0,USD,Tarjeta
0231,2024-10-29,84310508D,-2904.17,MXN,Transferencia
0195,2023-12-13,93295656Z,9017.09,USD,Transferencia
0459,2024-04-13,40129809S,2041.96,USD,Retirada Efectivo
0241,2023-12-10,80589731N,6209.85,JPY,Bizum
0436,2024-12-30,75637771O,3398.53,EUR,Retirada Efectivo
0452,2025-10-13,30268217Y,926.61,JPY,Tarjeta
0385,2023-05-10,30735701E,1512.45,EUR,Tarjeta
0050,2023-01-06,88928707R,7864.12,JPY,Bizum
0057,2023-04-27,23312747J,7500.29,EUR,Tarjeta
0385,2025-07-25,13503266T,3372.44,GBP,Tarjeta
0435,2023-11-04,28638776H,7354.86,JPY,Tarjeta
0465,2023-12-02,98378011P,4540.99,JPY,Tarjeta
0249,2024-12-17,34587632O,7987.64,EUR,Bizum
0468,2025-08-29,38349917E,5902.04,EUR,Retirada Efectivo
0457,2024-03-17,11534627P,2760.24,JPY,Retirada Efectivo
0084,2024-04-05,98432182G,3813.6,EUR,Retirada Efectivo
0398,2022-11-04,88514507V,-5435.07,GBP,Transferencia
0386,2022-11-01,28726981O,6928.72,USD,Tarjeta
0077,2023-10-03,28871010F,7856.83,JPY,Tarjeta
0201,2023-02-28,91889521P,1119.01,MXN,Transferencia
0288,2023-03-15,18760770L,-5753.11,EUR,Transferencia
0186,2023-06-24,20808835G,-447.69,USD,Transferencia
0026,2022-01-02,79161841Q,4455.29,MXN,Retirada Efectivo
0420,2025-05-02,89743159P,-5384.9,JPY,Transferencia
0063,2024-06-29,75986142Y,3574.54,USD,Tarjeta
0290,2022-02-01,97617977B,-8535.32,EUR,Bizum
0018,2023-02-05,34569401G,-8516.41,JPY,Transferencia
0014,2023-08-25,85418622A,2248.16,MXN,Transferencia
0065,2023-11-02,45738625S,7549.51,MXN,Transferencia
0449,2023-03-07,81950959T,6518.63,GBP,Bizum
0042,2024-10-09,91054365R,5006.26,GBP,Tarjeta
0431,2024-11-04,43518692D,-1099.16,GBP,Transferencia
0092,2022-07-06,42078745D,2850.14,JPY,Tarjeta
0478,2024-01-09,43550091Y,1179.71,GBP,Tarjeta
0116,2024-10-26,58809379E,-7506.03,GBP,Transferencia
0056,2024-09-22,72000519G,-6035.43,JPY,Bizum
0264,2024-10-20,40075645Z,1717.74,GBP,Retirada Efectivo
0439,2023-09-11,66886990G,-2885.78,EUR,Transferencia
0297,2022-02-02,23319313J,9779.74,MXN,Retirada Efectivo
0135,2024-06-17,18415541O,2591.52,EUR,Bizum
0016,2022-05-02,98428312A,-5411.59,JPY,Transferencia
0049,2025-12-02,91054365R,2799.51,GBP,Tarjeta
0382,2022-08-12,17398635D,2858.43,USD,Tarjeta
0411,2024-06-19,97991887J,8753.67,USD,Retirada Efectivo
0203,2023-07-20,40075645Z,9516.05,USD,Retirada Efectivo
0053,2025-11-26,36088258S,3838.65,MXN,Tarjeta
0185,2024-02-15,61489700C,9666.62,EUR,Transferencia
0092,2022-08-08,95544628A,9183.08,JPY,Tarjeta
0469,2022-09-21,49662850J,4291.62,EUR,Retirada Efectivo
0033,2023-10-21,73772445L,7514.98,MXN,Retirada Efectivo
0218,2024-12-04,99171250T,6647.43,USD,Transferencia
0263,2022-07-10,31264413Q,1983.75,GBP,Tarjeta
0245,2024-05-27,17507785F,-1217.79,GBP,Transferencia
0343,2024-11-15,20301602F,1270.76,USD,Retirada Efectivo
0268,2025-10-25,97965447G,-7423.08,EUR,Bizum
0066,2025-02-21,45422671M,1363.33,EUR,Transferencia
0133,2023-09-30,75857720H,2346.26,USD,Retirada Efectivo
0365,2023-04-23,87761418L,1960.12,MXN,Bizum
0127,2022-12-05,89112783J,1756.9,JPY,Retirada Efectivo
0129,2025-05-14,13869882G,134.07,GBP,Tarjeta
0188,2022-12-20,11370223I,5661.1,JPY,Tarjeta
0452,2023-10-02,59372522W,2950.93,USD,Bizum
0006,2024-03-07,29220293I,8128.72,EUR,Tarjeta
0458,2024-01-11,17962096P,-8628.94,GBP,Transferencia
0499,2024-09-15,50585418A,-3707.16,JPY,Bizum
0145,2023-05-05,53694203X,-5660.01,JPY,Transferencia
0412,2024-09-14,21104754J,2200.22,MXN,Bizum
0381,2023-02-04,69426294I,-6284.06,JPY,Transferencia
0228,2022-07-18,32705301X,6616.32,GBP,Transferencia
0152,2022-11-13,75637771O,-4944.12,JPY,Transferencia
0177,2023-02-15,91054365R,2552.98,EUR,Transferencia
0055,2024-11-22,35994353A,3620.32,GBP,Tarjeta
0131,2024-09-08,88542078V,-9709.01,JPY,Transferencia
0337,2024-06-05,17991913C,1495.68,MXN,Tarjeta
0448,2025-09-04,60195151Y,3573.86,GBP,Retirada Efectivo
0479,2023-03-08,23681690N,4181.63,GBP,Tarjeta
0078,2022-04-06,39492750X,8143.25,MXN,Retirada Efectivo
0017,2022-08-20,78061456H,2121.49,MXN,Retirada Efectivo
0356,2023-07-18,57340126U,8626.09,GBP,Tarjeta
0004,2022-07-26,19634185O,5544.61,GBP,Bizum
0447,2024-07-29,40063188Y,-2925.83,GBP,Bizum
0073,2024-07-04,19537191J,-2020.18,JPY,Bizum
0224,2024-06-10,13901417L,-9134.71,EUR,Bizum
0149,2023-06-21,92803473M,2286.82,EUR,Tarjeta
0410,2025-11-21,26613086K,-5243.01,USD,Transferencia
0182,2022-11-06,93616609W,5331.77,MXN,Bizum
0277,2025-08-19,75871435F,-5315.56,GBP,Transferencia
0106,2022-04-21,85418622A,-9385.27,EUR,Transferencia
0102,2023-04-30,99171250T,9889.29,MXN,Bizum
0007,2024-05-26,95735897U,3195.83,JPY,Retirada Efectivo
0091,2022-06-01,64250679F,-7213.21,MXN,Transferencia
0159,2022-02-05,52874324C,2812.99,GBP,Tarjeta
0445,2023-03-12,59171737O,3690.26,JPY,Bizum
0172,2024-03-22,75986142Y,734.38,USD,Transferencia
0317,2023-11-15,77401638B,4003.01,JPY,Tarjeta
0044,2023-09-02,16027492S,429.63,GBP,Bizum
0181,2025-12-17,95647041P,5371.16,JPY,Tarjeta
0029,2025-01-28,47253844X,-2923.04,MXN,Transferencia
0454,2022-07-24,42968472Z,9693.82,MXN,Retirada Efectivo
0280,2024-02-11,84682736K,7111.0,EUR,Transferencia
0253,2023-01-09,88420102P,-7691.27,USD,Transferencia
0368,2024-01-29,90792426C,9396.32,EUR,Tarjeta
0142,2025-03-14,45738625S,-3707.31,EUR,Bizum
0051,2023-09-21,23312747J,5028.05,JPY,Transferencia
0369,2025-10-12,68876826V,6128.15,JPY,Retirada Efectivo
0330,2024-03-20,38428479W,1811.85,JPY,Transferencia
0096,2023-12-03,68850455C,2286.72,MXN,Tarjeta
0064,2023-08-15,87291434H,4045.94,MXN,Transferencia
0323,2025-06-09,30470492G,-680.02,GBP,Transferencia
0093,2023-03-03,54925263M,6061.1,JPY,Transferencia
0164,2025-11-07,41214048J,8327.25,EUR,Retirada Efectivo
0169,2025-09-01,65377011G,5784.75,USD,Tarjeta
0161,2023-03-24,74701363X,4634.8,MXN,Tarjeta
0364,2023-02-07,19447051Q,1402.13,GBP,Retirada Efectivo
0436,2025-06-17,98432182G,-5552.29,JPY,Transferencia
0189,2025-01-14,72794896C,1102.53,JPY,Tarjeta
0109,2024-04-14,87761418L,-3516.39,EUR,Bizum
0416,2022-10-10,93616609W,9966.43,USD,Tarjeta
0193,2023-09-08,18194135Z,6484.29,MXN,Bizum
0059,2022-07-02,18415541O,3265.84,EUR,Tarjeta
0466,2025-05-01,53694203X,7049.87,GBP,Retirada Efectivo
0245,2023-10-24,83130518C,-3182.34,GBP,Bizum
0446,2023-07-08,99171250T,351.0,JPY,Tarjeta
0079,2022-10-29,19660138N,-5519.82,EUR,Bizum
0071,2023-09-21,35957775T,7416.48,EUR,Retirada Efectivo
0441,2024-07-28,33600288R,3903.36,MXN,Transferencia
0269,2024-10-27,76008523U,2768.14,EUR,Bizum
0168,2023-08-05,71899444Y,1475.86,GBP,Tarjeta
0223,2024-08-22,34721532F,8556.06,USD,Retirada Efectivo
0402,2023-08-29,24010733S,4675.97,EUR,Retirada Efectivo
0089,2024-12-01,54925263M,-8330.09,GBP,Bizum
0394,2023-09-21,88702225V,5223.29,USD,Tarjeta
0278,2022-03-12,88779555I,5470.91,EUR,Tarjeta
0158,2022-11-06,31244736W,-3074.66,JPY,Transferencia
0145,2022-08-04,74344108K,8890.94,USD,Tarjeta
0094,2025-04-14,64225648L,-2998.24,EUR,Transferencia
0150,2024-11-01,20849937M,8219.38,USD,Bizum
0080,2025-11-01,33168781D,7397.87,EUR,Transferencia
0261,2024-08-01,16914409O,4184.49,JPY,Tarjeta
0336,2024-11-02,88890489J,9161.7,GBP,Tarjeta
0140,2025-10-22,84852647M,5290.34,JPY,Retirada Efectivo
0269,2022-10-05,65429469Q,2203.74,GBP,Transferencia
0416,2024-07-23,55183741Y,-2322.93,GBP,Transferencia
0100,2023-04-23,59372522W,7759.82,JPY,Bizum
0356,2024-03-16,37339115A,5695.26,JPY,Tarjeta
0358,2022-03-01,24674746V,9205.96,USD,Bizum
0294,2022-05-31,84310508D,8197.86,EUR,Transferencia
0420,2025-05-20,44087819O,391.72,GBP,Transferencia
0474,2022-01-13,61605151Q,1625.78,EUR,Retirada Efectivo
0231,2024-02-01,60643924G,7363.58,MXN,Tarjeta
0129,2022-12-07,13869882G,451.16,GBP,Retirada Efectivo
0316,2022-03-30,74701363X,1549.29,GBP,Retirada Efectivo
0313,2023-03-12,19470434V,568.49,JPY,Retirada Efectivo
0054,2023-05-20,97617977B,-1088.73,USD,Bizum
0467,2025-02-24,16934936T,4941.42,USD,Retirada Efectivo
0432,2022-04-27,38328614O,-1746.9,EUR,Bizum
0463,2025-01-18,89743159P,9855.92,USD,Tarjeta
0210,2024-06-11,65429469Q,-308.87,JPY,Transferencia
0368,2024-07-10,89741042K,-5602.37,USD,Bizum
0052,2024-11-09,43478196F,-1674.56,GBP,Bizum
0493,2023-05-06,35994353A,-1471.27,USD,Transferencia
0269,2023-11-04,48108982X,9762.51,GBP,Bizum
0205,2024-11-06,15492743T,832.44,USD,Retirada Efectivo
0105,2024-02-16,88180700N,4385.19,GBP,Tarjeta
0136,2025-04-03,13680776D,7321.77,JPY,Tarjeta
0010,2023-09-02,89129495K,8361.42,USD,Retirada Efectivo
0369,2023-07-03,97617977B,-2553.52,JPY,Bizum
0210,2022-01-19,13181753F,-4778.52,EUR,Bizum
0300,2024-05-06,60157118H,3298.34,EUR,Retirada Efectivo
0112,2023-06-03,48751165V,7288.6,GBP,Tarjeta
0339,2023-02-21,88928707R,8061.84,MXN,Tarjeta
0436,2025-12-29,14957535A,-632.92,EUR,Transferencia
0247,2022-09-23,83130518C,-3843.11,MXN,Transferencia
0028,2022-12-02,37978995C,-9628.34,MXN,Transferencia
0087,2024-07-09,15915771I,7065.78,MXN,Retirada Efectivo
0078,2023-09-22,47253844X,8292.35,MXN,Retirada Efectivo
0475,2023-10-22,77749295J,-9749.07,MXN,Transferencia
0410,2024-01-07,19639671X,-7734.66,JPY,Bizum
0252,2025-08-22,46594348A,9119.56,EUR,Tarjeta
0398,2025-09-02,95694861F,9261.65,EUR,Tarjeta
0223,2025-11-12,52467321Q,-8398.36,USD,Transferencia
0218,2024-12-25,38760561N,1957.08,EUR,Retirada Efectivo
0379,2024-06-06,11397512R,5278.1,GBP,Retirada Efectivo
0434,2022-01-10,27261052J,8171.18,JPY,Bizum
0391,2025-02-18,57652950E,5743.0,EUR,Tarjeta
0368,2022-06-14,54925263M,2961.64,EUR,Retirada Efectivo
0454,2023-07-31,88702225V,1499.92,JPY,Retirada Efectivo
0441,2025-05-26,40075645Z,1400.98,GBP,Transferencia
0414,2022-07-08,53641418E,2668.53,USD,Bizum
0037,2024-03-30,52542670M,4563.47,MXN,Retirada Efectivo
0084,2022-11-22,64637198O,8263.39,EUR,Bizum
0416,2024-01-19,77749295J,6015.11,GBP,Transferencia
0138,2024-02-17,82238153W,2678.63,MXN,Retirada Efectivo
0486,2022-11-26,78322125T,1091.64,JPY,Retirada Efectivo
0178,2024-02-21,10278500S,-8612.05,EUR,Transferencia
0430,2024-02-05,67750110G,-5636.88,MXN,Bizum
0292,2023-10-13,64182663N,3758.25,EUR,Tarjeta
0022,2023-02-16,43478196F,5636.37,MXN,Bizum
0097,2024-02-18,42913560A,157.68,GBP,Bizum
0223,2025-03-22,52542670M,9476.44,JPY,Transferencia
0271,2023-05-24,95546117G,7394.19,EUR,Bizum
0090,2025-05-13,15339564Y,-8796.19,MXN,Transferencia
0169,2022-04-13,91054365R,-5811.8,MXN,Bizum
0373,2024-07-09,66886990G,5825.0,MXN,Retirada Efectivo
0151,2023-05-31,90792426C,8373.92,EUR,Retirada Efectivo
0233,2025-10-16,19444602G,6127.11,USD,Retirada Efectivo
0365,2023-09-05,45641315L,4989.6,USD,Bizum
0104,2025-08-15,24442968M,8899.63,USD,Transferencia
0123,2023-07-26,96244738D,7119.77,MXN,Retirada Efectivo
0423,2024-05-16,21084032Y,6838.06,EUR,Retirada Efectivo
0399,2025-08-01,20301602F,8854.03,MXN,Tarjeta
0136,2023-08-13,50978539U,257.44,GBP,Transferencia
0460,2023-11-30,65912819T,-1188.56,EUR,Bizum
0332,2024-11-10,59372522W,5984.18,JPY,Bizum
0413,2025-11-01,39492750X,-2998.08,MXN,Bizum
0400,2024-02-07,22646389G,-7677.34,USD,Transferencia
0134,2022-05-16,43550091Y,8916.1,USD,Tarjeta
0483,2025-02-22,98378011P,6853.75,MXN,Retirada Efectivo
0060,2024-11-10,26744281U,-9873.76,MXN,Transferencia
0045,2025-03-28,83130518C,8666.39,GBP,Transferencia
0449,2025-05-27,82267962O,-3523.16,USD,Transferencia
0072,2022-04-25,27029841F,-999.03,EUR,Transferencia
0383,2025-07-27,18696351I,7188.98,GBP,Retirada Efectivo
0278,2024-03-28,18708230V,3489.99,EUR,Transferencia
0174,2022-10-28,71899444Y,2030.35,USD,Tarjeta
0229,2022-01-18,81950959T,1548.87,EUR,Retirada Efectivo
0398,2022-10-25,82654098Q,9951.88,EUR,Bizum
0456,2025-07-13,64853798V,5408.99,MXN,Bizum
0294,2024-12-23,64182663N,8543.64,MXN,Bizum
0309,2025-11-08,90228959U,9968.04,MXN,Bizum
0050,2022-02-08,91903816U,678.89,GBP,Retirada Efectivo
0445,2023-03-11,46984919M,585.82,USD,Tarjeta
0355,2023-12-15,26574180I,462.71,GBP,Retirada Efectivo
0150,2022-02-02,65105764O,1974.18,MXN,Transferencia
0081,2024-09-03,82524490J,7689.16,JPY,Bizum
0306,2023-08-03,61775826P,1055.21,EUR,Tarjeta
0229,2024-12-14,69426294I,5487.2,MXN,Transferencia
0358,2023-04-07,30777310P,-4840.86,EUR,Transferencia
0146,2024-06-04,83824578O,6349.06,MXN,Tarjeta
0185,2024-05-14,90792426C,-6908.08,MXN,Transferencia
0297,2022-05-15,74344108K,2903.96,USD,Retirada Efectivo
0193,2022-06-30,92803473M,9193.76,GBP,Bizum
0087,2022-01-22,10369978P,9652.4,JPY,Tarjeta
0165,2022-07-30,98912616F,-7410.42,USD,Bizum
0308,2025-09-06,88702225V,7161.34,MXN,Retirada Efectivo
0228,2024-09-09,97965447G,5095.25,USD,Tarjeta
0087,2022-08-04,75976752E,6602.44,MXN,Tarjeta
0200,2022-11-29,53666983I,-5239.76,EUR,Transferencia
0468,2023-07-15,37339115A,623.85,MXN,Tarjeta
0265,2022-01-10,11345140X,7173.17,USD,Tarjeta
0104,2024-10-13,67292751L,-5160.59,EUR,Transferencia
0130,2025-05-14,51966750P,-9198.68,JPY,Bizum
0275,2022-03-17,80589731N,2633.78,EUR,Tarjeta
0408,2025-12-02,18760770L,971.53,MXN,Retirada Efectivo
0290,2023-05-24,65743702V,-2256.65,EUR,Bizum
0391,2022-07-17,63273280Q,7530.06,MXN,Tarjeta
0133,2022-10-13,36378812Z,7135.75,USD,Tarjeta
0284,2023-01-19,84601530E,-8959.49,USD,Bizum
0164,2024-05-14,55742717S,377.3,USD,Tarjeta
0132,2023-06-28,72471710F,8899.77,MXN,Bizum
0470,2023-04-12,26744281U,5471.13,JPY,Retirada Efectivo
0236,2023-05-17,55051944N,8968.5,JPY,Retirada Efectivo
0296,2022-06-23,46984919M,4089.0,JPY,Tarjeta
0185,2025-10-30,11345140X,5784.77,JPY,Retirada Efectivo
0363,2023-11-02,47719214Q,7717.65,MXN,Bizum
0012,2023-11-01,28192295U,6513.76,USD,Retirada Efectivo
0095,2023-06-09,65932825L,-2943.38,GBP,Bizum
0156,2023-01-17,18812674I,515.69,JPY,Tarjeta
0274,2022-01-30,64967407A,2021.59,GBP,Bizum
0370,2025-07-24,60406604Z,4968.7,GBP,Transferencia
0129,2024-11-11,10369978P,9381.45,EUR,Retirada Efectivo
0470,2023-02-26,87230306Q,896.94,EUR,Tarjeta
0047,2025-02-16,91432207P,920.26,EUR,Transferencia
0180,2024-11-12,76381793S,2629.64,JPY,Tarjeta
0260,2025-09-11,44087819O,5281.38,MXN,Tarjeta
0031,2022-08-17,77749295J,1667.1,MXN,Bizum
0234,2023-09-22,90490846E,7198.04,EUR,Tarjeta
0102,2024-03-25,54062091X,8607.86,GBP,Transferencia
0266,2023-11-30,90228959U,9159.42,MXN,Tarjeta
0473,2023-09-23,52874324C,6544.22,MXN,Transferencia
0096,2024-05-04,65429469Q,6245.09,USD,Tarjeta
0432,2024-04-05,91903816U,484.88,MXN,Retirada Efectivo
0455,2023-08-13,77574957P,9210.36,GBP,Bizum
0431,2023-03-24,81300306S,5643.73,JPY,Tarjeta
0028,2025-12-31,91903398I,6388.64,EUR,Retirada Efectivo
0489,2025-04-04,86371152T,7807.29,JPY,Retirada Efectivo
0037,2023-12-14,74701363X,3386.64,GBP,Retirada Efectivo
0072,2024-12-04,74344108K,-5986.02,GBP,Transferencia
0484,2022-01-07,71899444Y,-689.11,MXN,Bizum
0255,2022-01-30,63646163V,9354.46,JPY,Tarjeta
0428,2024-12-31,93616609W,8376.39,USD,Tarjeta
0366,2025-10-24,64475884N,5213.04,USD,Retirada Efectivo
0031,2025-04-13,12626328N,9625.58,EUR,Retirada Efectivo
0057,2025-12-16,47665911A,9655.15,EUR,Retirada Efectivo
0059,2024-03-31,45738625S,129.33,GBP,Retirada Efectivo
0284,2025-03-10,73029890P,-8330.44,GBP,Bizum
0016,2023-12-02,56814437O,5348.25,EUR,Retirada Efectivo
0380,2025-07-31,47187112T,-3224.95,GBP,Bizum
0470,2022-04-04,32347887Z,582.44,JPY,Tarjeta
0150,2024-09-29,40075645Z,2464.25,JPY,Retirada Efectivo
0298,2024-02-12,75637771O,4107.5,JPY,Retirada Efectivo
0321,2022-09-01,65932825L,-8256.41,EUR,Bizum
0179,2022-11-24,35810555M,-6566.33,MXN,Bizum
0491,2023-09-25,17561197P,-7645.22,EUR,Transferencia
0110,2025-02-15,47187112T,4371.71,USD,Tarjeta
0421,2025-08-23,31264413Q,1230.96,USD,Tarjeta
0125,2023-12-10,96691054D,9890.01,USD,Retirada Efectivo
0373,2022-04-22,69426294I,-5933.68,MXN,Bizum
0098,2025-07-30,95694861F,4101.22,JPY,Retirada Efectivo
0202,2025-08-14,97617977B,454.44,MXN,Tarjeta
0282,2022-03-24,99171250T,-6526.7,JPY,Transferencia
0414,2023-08-24,29926585K,6101.55,GBP,Bizum
0376,2023-09-06,88928707R,2343.2,USD,Tarjeta
0083,2023-07-28,44027737F,417.32,MXN,Tarjeta
0265,2022-01-20,45641315L,3678.28,USD,Retirada Efectivo
0245,2025-05-14,99376477E,8285.14,JPY,Retirada Efectivo
0388,2022-11-20,35810555M,5425.88,GBP,Tarjeta
0387,2025-05-30,13901417L,5370.75,GBP,Tarjeta
0261,2022-03-05,67458473D,-321.19,MXN,Transferencia
0283,2024-01-22,98711061Q,5491.07,JPY,Transferencia
0338,2024-05-20,65608106F,-2868.09,EUR,Bizum
0256,2025-01-20,38609024P,8949.01,JPY,Tarjeta
0217,2022-04-04,11625417Y,6680.69,USD,Transferencia
0068,2025-01-01,52467321Q,1211.95,JPY,Tarjeta
0296,2023-04-27,47068877W,1368.97,JPY,Transferencia
0183,2025-05-14,47719214Q,1792.4,GBP,Bizum
0168,2022-07-20,12111350R,-3377.02,MXN,Bizum
0043,2023-01-16,67901522P,1168.29,USD,Transferencia
0087,2024-12-23,39222928U,-1104.61,MXN,Bizum
0125,2023-06-30,51966750P,7788.74,JPY,Bizum
0085,2022-12-11,90792426C,2247.21,JPY,Retirada Efectivo
0425,2022-12-30,99328532J,551.56,JPY,Bizum
0452,2024-11-17,96244738D,-178.65,MXN,Bizum
0284,2023-05-07,53654648M,6179.52,MXN,Bizum
0366,2025-09-20,45168663L,6585.66,JPY,Tarjeta
0096,2022-06-01,28192295U,8010.68,MXN,Tarjeta
0134,2025-03-27,14694263J,9177.65,USD,Retirada Efectivo
0151,2023-07-01,28388486Q,9362.17,USD,Bizum
0160,2025-03-15,54062091X,9261.99,JPY,Retirada Efectivo
0097,2024-06-09,83919232P,9724.03,GBP,Tarjeta
0179,2025-10-31,74701252T,4700.29,MXN,Transferencia
0097,2024-12-03,93828204U,3352.57,USD,Tarjeta
0225,2022-09-18,42414355E,-9729.66,MXN,Transferencia
0473,2022-09-02,90792426C,-7462.16,EUR,Bizum
0378,2025-09-03,93019708W,7227.07,JPY,Retirada Efectivo
0187,2024-07-26,76204298F,-4966.16,JPY,Bizum
0113,2025-11-07,39222928U,8687.76,EUR,Tarjeta
0193,2022-01-13,45065378O,-7907.99,MXN,Bizum
0065,2024-01-24,37191745O,5286.27,MXN,Retirada Efectivo
0496,2025-04-22,72081633D,-8215.67,GBP,Bizum
0292,2022-04-21,61800130C,809.63,USD,Retirada Efectivo
0464,2022-02-28,11194048D,-7221.98,GBP,Bizum
0027,2024-05-28,60643924G,3251.89,EUR,Tarjeta
0232,2023-05-14,92937383Y,-8935.7,EUR,Bizum
0261,2024-07-04,39222928U,150.66,EUR,Transferencia
0231,2023-12-07,57340126U,5190.44,USD,Tarjeta
0370,2025-05-03,66878315D,-1922.72,GBP,Transferencia
0217,2022-04-20,73772445L,-1103.53,EUR,Transferencia
0320,2023-09-24,44046437N,1734.59,MXN,Bizum
0365,2025-04-15,65429469Q,-594.69,EUR,Transferencia
0086,2022-06-22,84866182V,1284.24,USD,Retirada Efectivo
0357,2025-04-29,44661307X,9759.89,USD,Retirada Efectivo
0248,2024-12-15,29071199A,7730.57,EUR,Bizum
0092,2023-12-03,91903398I,8559.48,GBP,Retirada Efectivo
0264,2022-10-07,88976515X,1708.1,EUR,Retirada Efectivo
0361,2022-06-22,18696351I,8097.09,GBP,Tarjeta
0025,2025-07-31,11413210A,6413.66,USD,Retirada Efectivo
0392,2023-12-14,27029841F,7402.88,MXN,Retirada Efectivo
0323,2025-08-06,88702225V,8871.57,USD,Bizum
0408,2023-12-18,99082359Y,-215.18,MXN,Bizum
0488,2025-06-06,75976752E,7492.59,GBP,Tarjeta
0117,2024-05-28,77673987D,-4850.47,EUR,Transferencia
0343,2023-07-17,73955695G,-7822.55,JPY,Bizum
0051,2025-10-07,26026604U,7267.48,MXN,Bizum
0039,2025-12-13,39871679L,5543.59,JPY,Retirada Efectivo
0131,2023-09-11,28638776H,-2713.84,EUR,Bizum
0260,2022-08-27,17991913C,-2872.65,GBP,Transferencia
0357,2025-03-25,15190630Z,-2149.75,JPY,Transferencia
0315,2025-01-16,14787574E,9033.85,EUR,Retirada Efectivo
0283,2022-10-28,91432207P,4160.4,EUR,Retirada Efectivo
0069,2025-11-29,32039814E,-7526.97,USD,Transferencia
0436,2025-02-28,35582626G,-5455.72,EUR,Transferencia
0265,2024-06-30,90490846E,2639.94,EUR,Transferencia
0203,2025-07-05,16914409O,2375.82,JPY,Transferencia
0177,2025-01-15,59171737O,5063.82,MXN,Retirada Efectivo
0464,2024-11-28,35965272I,-2301.08,USD,Transferencia
0209,2022-11-13,29668681L,4931.11,MXN,Retirada Efectivo
0455,2022-01-08,55551707D,6459.89,EUR,Retirada Efectivo
0486,2024-11-01,42348167W,8340.96,EUR,Tarjeta
0022,2025-08-26,97965447G,-3780.26,MXN,Transferencia
0188,2024-12-15,97617977B,6998.02,GBP,Bizum
0462,2024-11-01,59372522W,2748.45,MXN,Retirada Efectivo
