id_cliente,fecha_saldo,codigo_cliente,importe_operativa,moneda,tipo_operacion,max_saldo,fecha_mas_reciente,saldo_final,nombre,apellido1,apellido2,direccion,fecha_nacimiento,dni,nombre_completo,menor_30
215,2024-07-26,84399377L,-1254.08,JPY,Bizum,9996.18,2024-07-26,78118.1,,,,,,,  ,NO
173,2024-10-09,66197100C,2937.67,USD,Retirada Efectivo,9898.88,2024-10-09,104429.47,,,,,,,  ,NO
336,2025-09-08,75347977X,-8367.06,EUR,Bizum,9684.89,2025-09-08,18538.66,,,,,,,  ,NO
218,2023-06-25,44358722E,5177.25,MXN,Transferencia,9141.04,2023-06-25,46676.76,,,,,,,  ,NO
262,2024-11-04,59849520C,8691.34,MXN,Retirada Efectivo,9423.87,2024-11-04,28192.04,,,,,,,  ,NO
226,2024-09-15,35803824V,3500.7,GBP,Tarjeta,9292.57,2024-09-15,12238.57,,,,,,,  ,NO
385,2023-12-28,29300705S,9807.79,GBP,Bizum,9807.79,2023-12-28,33005.94,,,,,,,  ,NO
8,2024-01-25,13244207I,5519.71,MXN,Transferencia,8592.89,2024-01-25,76726.05,,,,,,,  ,NO
69,2023-04-28,91261292P,8807.72,EUR,Retirada Efectivo,9831.76,2023-04-28,66958.12,,,,,,,  ,NO
480,2022-07-28,35221973W,-8257.31,JPY,Transferencia,8566.84,2022-07-28,90877.41,,,,,,,  ,NO
278,2022-08-08,94271893R,1013.29,JPY,Retirada Efectivo,9371.31,2022-08-08,50315.76,,,,,,,  ,NO
192,2023-05-31,79569381T,3965.87,JPY,Retirada Efectivo,9970.61,2023-05-31,54996.82,,,,,,,  ,NO
253,2022-06-20,39469908X,9540.47,JPY,Bizum,9540.47,2022-06-20,26435.98,,,,,,,  ,NO
376,2023-12-14,97733633X,-9853.89,GBP,Transferencia,9660.23,2023-12-14,39791.94,,,,,,,  ,NO
139,2024-06-05,89922143Y,-767.23,GBP,Bizum,9790.69,2024-06-05,24081.62,,,,,,,  ,NO
108,2025-03-26,45752549M,2435.38,MXN,Tarjeta,9136.22,2025-03-26,36401.89,,,,,,,  ,NO
493,2025-04-27,94320491Z,-4013.81,MXN,Transferencia,9931.9,2025-04-27,50340.64,,,,,,,  ,NO
122,2022-04-22,13915151Z,222.98,USD,Retirada Efectivo,9059.99,2022-04-22,106883.03,,,,,,,  ,NO
152,2025-06-16,44358722E,-4912.77,USD,Transferencia,9631.2,2025-06-16,46676.76,,,,,,,  ,NO
318,2024-06-13,90262188O,4427.29,USD,Retirada Efectivo,9356.52,2024-06-13,45765.82,,,,,,,  ,NO
437,2022-05-24,59156508L,3625.51,GBP,Transferencia,9943.38,2022-05-24,46769.71,,,,,,,  ,NO
60,2025-05-05,81844539I,122.98,GBP,Tarjeta,9556.07,2025-05-05,8323.66,,,,,,,  ,NO
244,2024-07-31,24565845A,3463.65,EUR,Retirada Efectivo,9353.44,2024-07-31,40746.55,,,,,,,  ,NO
199,2025-11-19,99133092L,6706.48,USD,Retirada Efectivo,9302.81,2025-11-19,34701.53,,,,,,,  ,NO
334,2024-09-05,41845498Y,7838.64,USD,Retirada Efectivo,9919.67,2024-09-05,51505.9,,,,,,,  ,NO
291,2025-06-15,69841759T,5298.49,MXN,Tarjeta,9941.62,2025-06-15,75407.13,,,,,,,  ,NO
342,2025-01-25,92163797F,9209.72,JPY,Transferencia,9209.72,2025-01-25,124145.73,,,,,,,  ,NO
409,2025-06-28,85677453Q,6820.73,GBP,Bizum,9175.08,2025-06-28,26010.31,,,,,,,  ,NO
164,2022-01-31,54516439A,-3589.84,JPY,Bizum,9236.72,2022-01-31,12890.4,,,,,,,  ,NO
90,2025-06-21,49571345D,1803.75,GBP,Tarjeta,9912.94,2025-06-21,47551.71,,,,,,,  ,NO
283,2024-03-06,49110272T,7465.07,EUR,Retirada Efectivo,9288.01,2024-03-06,57770.44,,,,,,,  ,NO
93,2022-05-10,33269314A,5114.97,EUR,Tarjeta,9866.11,2022-05-10,72467.74,,,,,,,  ,NO
48,2022-08-24,98434496L,3329.09,EUR,Retirada Efectivo,9523.25,2022-08-24,75927.32,,,,,,,  ,NO
200,2023-09-25,92213987R,5283.6,GBP,Transferencia,8864.86,2023-09-25,62235.2,,,,,,,  ,NO
231,2022-03-22,67220459C,7741.8,GBP,Tarjeta,9793.88,2022-03-22,90599.75,,,,,,,  ,NO
116,2024-04-26,80292694W,8808.77,GBP,Retirada Efectivo,8808.77,2024-04-26,93265.28,,,,,,,  ,NO
404,2023-05-05,54500718X,-9249.98,JPY,Transferencia,9584.34,2023-05-05,22647.46,,,,,,,  ,NO
97,2022-09-23,87884774F,4015.21,MXN,Transferencia,9943.59,2022-09-23,61753.02,,,,,,,  ,NO
106,2023-04-10,31070288A,619.26,GBP,Retirada Efectivo,9993.93,2023-04-10,43022.71,,,,,,,  ,NO
352,2024-08-10,58838916C,1607.5,MXN,Bizum,9870.01,2024-08-10,60941.16,,,,,,,  ,NO
382,2024-04-10,43535519J,-5296.01,JPY,Transferencia,8274.34,2024-04-10,60286.49,,,,,,,  ,NO
350,2022-08-02,65048749J,6498.9,EUR,Tarjeta,9981.94,2022-08-02,21272.91,,,,,,,  ,NO
467,2022-02-21,50834773S,5923.44,GBP,Transferencia,7032.3,2022-02-21,67793.17,,,,,,,  ,NO
351,2023-07-06,62165609E,8467.21,EUR,Retirada Efectivo,9004.45,2023-07-06,21539.36,,,,,,,  ,NO
331,2023-02-28,81008715G,8966.0,JPY,Retirada Efectivo,9646.24,2023-02-28,66874.62,,,,,,,  ,NO
2,2023-09-18,93207747W,9369.02,EUR,Transferencia,9577.94,2023-09-18,-3175.8,,,,,,,  ,NO
77,2022-04-30,48865535H,9777.28,EUR,Retirada Efectivo,9777.28,2022-04-30,45855.43,,,,,,,  ,NO
204,2023-03-14,46155647L,3166.76,USD,Tarjeta,9074.97,2023-03-14,55619.3,,,,,,,  ,NO
59,2023-09-04,75347977X,-9137.78,GBP,Bizum,9917.58,2023-09-04,18538.66,,,,,,,  ,NO
299,2024-03-13,11935632C,7369.13,GBP,Retirada Efectivo,9805.07,2024-03-13,47000.62,,,,,,,  ,NO
428,2024-08-12,99133092L,-4857.15,USD,Transferencia,9626.67,2024-08-12,34701.53,,,,,,,  ,NO
311,2024-11-02,30511539L,-4426.48,MXN,Bizum,9928.08,2024-11-02,55018.45,,,,,,,  ,NO
357,2023-07-24,76421165Z,7357.32,USD,Retirada Efectivo,9834.41,2023-07-24,17151.35,,,,,,,  ,NO
74,2022-07-06,12667391B,4329.67,MXN,Transferencia,9346.64,2022-07-06,82590.92,,,,,,,  ,NO
111,2022-08-18,22607688Y,4902.63,JPY,Bizum,9939.82,2022-08-18,62674.66,,,,,,,  ,NO
111,2024-06-29,80292694W,-8282.08,MXN,Bizum,9939.82,2024-06-29,93265.28,,,,,,,  ,NO
381,2022-05-11,85893364L,-5985.42,EUR,Transferencia,9939.09,2022-05-11,5630.4,,,,,,,  ,NO
228,2024-03-27,34383548O,1565.32,EUR,Retirada Efectivo,9855.55,2024-03-27,65210.74,,,,,,,  ,NO
358,2025-04-03,80139664V,3860.57,EUR,Tarjeta,9593.55,2025-04-03,82525.04,,,,,,,  ,NO
412,2022-08-24,13915168D,3601.29,EUR,Tarjeta,9987.26,2022-08-24,52224.65,,,,,,,  ,NO
151,2022-02-03,93008154O,6421.16,USD,Transferencia,9835.3,2022-02-03,81383.64,,,,,,,  ,NO
182,2025-10-25,48033059N,8582.55,USD,Tarjeta,9962.52,2025-10-25,35955.75,,,,,,,  ,NO
8,2025-04-17,98434496L,5337.54,EUR,Retirada Efectivo,8592.89,2025-04-17,75927.32,,,,,,,  ,NO
276,2022-07-24,63832732G,8627.64,GBP,Tarjeta,9091.36,2022-07-24,87146.81,,,,,,,  ,NO
315,2023-03-18,41479569W,5784.47,USD,Retirada Efectivo,9712.15,2023-03-18,54850.88,,,,,,,  ,NO
166,2025-07-31,35268535H,7441.57,GBP,Retirada Efectivo,8876.0,2025-07-31,55448.62,,,,,,,  ,NO
149,2022-07-03,79815932I,3664.37,JPY,Retirada Efectivo,9566.29,2022-07-03,84917.16,,,,,,,  ,NO
412,2025-05-27,99783545O,1634.14,EUR,Tarjeta,9987.26,2025-05-27,74418.77,,,,,,,  ,NO
34,2024-03-27,51070730B,7158.87,USD,Tarjeta,8218.77,2024-03-27,65925.53,,,,,,,  ,NO
465,2022-06-13,58130900B,-6112.65,GBP,Transferencia,9944.29,2022-06-13,37221.56,,,,,,,  ,NO
496,2025-04-28,34062550V,6999.07,GBP,Transferencia,8336.75,2025-04-28,153228.02,,,,,,,  ,NO
452,2025-11-15,58151660N,2477.81,MXN,Tarjeta,9958.65,2025-11-15,17397.14,,,,,,,  ,NO
79,2025-09-07,20386839J,2036.78,JPY,Tarjeta,9250.13,2025-09-07,73720.85,,,,,,,  ,NO
228,2024-07-05,15846447X,3225.42,EUR,Transferencia,9855.55,2024-07-05,19915.74,,,,,,,  ,NO
73,2025-08-08,20512995B,7758.14,EUR,Transferencia,8337.39,2025-08-08,64231.92,,,,,,,  ,NO
230,2025-09-25,98434496L,7070.27,EUR,Tarjeta,9993.45,2025-09-25,75927.32,,,,,,,  ,NO
153,2025-05-09,30413519G,2212.12,JPY,Retirada Efectivo,9696.12,2025-05-09,71522.95,,,,,,,  ,NO
89,2025-05-03,37336145O,-8674.23,MXN,Bizum,9696.89,2025-05-03,61776.09,,,,,,,  ,NO
314,2025-10-26,46277687B,2545.48,GBP,Retirada Efectivo,9449.67,2025-10-26,62873.2,,,,,,,  ,NO
159,2022-03-08,17601002I,-3571.0,EUR,Transferencia,9422.4,2022-03-08,27865.11,,,,,,,  ,NO
115,2024-02-18,64443788V,3512.65,GBP,Retirada Efectivo,9804.56,2024-02-18,67396.7,,,,,,,  ,NO
227,2022-06-01,29300705S,9988.25,GBP,Bizum,9988.25,2022-06-01,33005.94,,,,,,,  ,NO
321,2025-08-20,86296111P,1806.56,USD,Retirada Efectivo,9881.78,2025-08-20,71285.35,,,,,,,  ,NO
288,2025-02-05,64846235O,4317.11,EUR,Tarjeta,8328.85,2025-02-05,57867.06,,,,,,,  ,NO
116,2023-08-23,76421165Z,-9699.0,USD,Bizum,8808.77,2023-08-23,17151.35,,,,,,,  ,NO
350,2024-02-23,45689995U,-9389.83,EUR,Bizum,9981.94,2024-02-23,116417.27,,,,,,,  ,NO
41,2022-09-06,81009052B,6869.77,MXN,Tarjeta,9660.59,2022-09-06,59510.19,,,,,,,  ,NO
484,2022-06-01,66197100C,6960.11,JPY,Transferencia,9085.11,2022-06-01,104429.47,,,,,,,  ,NO
476,2023-05-12,26682103W,8905.12,MXN,Tarjeta,9794.75,2023-05-12,55834.55,,,,,,,  ,NO
418,2024-09-05,56109047P,5035.94,MXN,Transferencia,8626.63,2024-09-05,79117.46,,,,,,,  ,NO
106,2024-08-28,11450503U,2815.66,EUR,Bizum,9993.93,2024-08-28,41969.28,,,,,,,  ,NO
1,2023-12-08,98975581Z,1974.92,JPY,Transferencia,9416.58,2023-12-08,109228.49,,,,,,,  ,NO
416,2022-01-06,88108216O,963.51,EUR,Bizum,9914.89,2022-01-06,-6689.51,,,,,,,  ,NO
83,2023-02-16,36535591L,8968.28,JPY,Bizum,8968.28,2023-02-16,19727.9,,,,,,,  ,NO
413,2024-02-06,49429559M,4398.85,EUR,Retirada Efectivo,7896.22,2024-02-06,17543.85,,,,,,,  ,NO
463,2024-04-14,92163797F,914.6,USD,Retirada Efectivo,9882.95,2024-04-14,124145.73,,,,,,,  ,NO
197,2024-11-05,22722707F,-6911.4,GBP,Bizum,8143.61,2024-11-05,37970.98,,,,,,,  ,NO
440,2022-02-17,72910747G,3690.65,EUR,Retirada Efectivo,9358.8,2022-02-17,118554.45,,,,,,,  ,NO
282,2025-05-13,94271893R,6047.84,JPY,Tarjeta,9384.35,2025-05-13,50315.76,,,,,,,  ,NO
317,2022-02-16,26172654C,-2237.55,JPY,Transferencia,9922.55,2022-02-16,36537.95,,,,,,,  ,NO
167,2023-07-29,54627868G,8493.77,JPY,Retirada Efectivo,9732.28,2023-07-29,85677.26,,,,,,,  ,NO
496,2024-03-02,40539294U,3218.69,MXN,Tarjeta,8336.75,2024-03-02,48720.75,,,,,,,  ,NO
254,2023-07-29,97983803L,8555.53,MXN,Bizum,9879.06,2023-07-29,79620.65,,,,,,,  ,NO
473,2023-10-05,27171627E,774.82,JPY,Tarjeta,7784.92,2023-10-05,70451.74,,,,,,,  ,NO
161,2025-04-20,67984339G,-6978.87,GBP,Bizum,9784.61,2025-04-20,29791.83,,,,,,,  ,NO
200,2024-10-26,36535591L,8864.86,USD,Transferencia,8864.86,2024-10-26,19727.9,,,,,,,  ,NO
266,2025-08-09,78684497I,5767.75,EUR,Retirada Efectivo,9656.15,2025-08-09,78778.49,,,,,,,  ,NO
87,2025-06-30,31503777O,4053.81,USD,Bizum,8910.12,2025-06-30,44876.95,,,,,,,  ,NO
409,2022-06-26,41190327P,-4397.84,JPY,Transferencia,9175.08,2022-06-26,67499.78,,,,,,,  ,NO
284,2024-02-24,91261292P,5585.06,MXN,Retirada Efectivo,9606.05,2024-02-24,66958.12,,,,,,,  ,NO
60,2024-04-01,28281172M,7614.38,USD,Bizum,9556.07,2024-04-01,35183.85,,,,,,,  ,NO
30,2025-01-20,55136306G,-389.16,EUR,Transferencia,9252.2,2025-01-20,31402.94,,,,,,,  ,NO
57,2024-10-19,82092431A,-3350.42,USD,Bizum,9933.3,2024-10-19,44805.83,,,,,,,  ,NO
209,2024-08-25,39469908X,828.83,GBP,Tarjeta,9980.67,2024-08-25,26435.98,,,,,,,  ,NO
45,2024-09-15,43535519J,4732.02,USD,Tarjeta,9866.6,2024-09-15,60286.49,,,,,,,  ,NO
182,2022-01-04,80288628X,-3086.31,EUR,Bizum,9962.52,2022-01-04,51851.53,,,,,,,  ,NO
257,2023-06-09,15204195Y,7977.24,MXN,Tarjeta,9928.53,2023-06-09,50859.21,,,,,,,  ,NO
481,2022-08-08,38318963B,-7030.07,EUR,Transferencia,8038.22,2022-08-08,27977.75,,,,,,,  ,NO
35,2024-05-08,47144866G,9405.64,GBP,Bizum,9773.66,2024-05-08,91570.11,,,,,,,  ,NO
485,2024-12-16,30865514P,7561.46,EUR,Transferencia,9505.25,2024-12-16,37970.41,,,,,,,  ,NO
298,2022-02-16,21384469D,6933.8,JPY,Tarjeta,9831.45,2022-02-16,51990.24,,,,,,,  ,NO
25,2024-01-05,60461743L,8655.23,USD,Retirada Efectivo,9558.58,2024-01-05,29697.26,,,,,,,  ,NO
366,2024-02-26,71785707P,6625.08,EUR,Bizum,9738.71,2024-02-26,84341.5,,,,,,,  ,NO
78,2024-02-08,50114986X,4002.79,USD,Bizum,8836.21,2024-02-10,50848.29,,,,,,,  ,NO
126,2022-01-21,88161260A,2459.33,MXN,Tarjeta,9503.47,2022-01-21,65694.47,,,,,,,  ,NO
91,2023-03-26,35641638E,5254.74,USD,Retirada Efectivo,9488.11,2023-03-26,66457.66,,,,,,,  ,NO
141,2023-01-22,84907775U,-7906.12,JPY,Bizum,9846.52,2023-01-22,25909.43,,,,,,,  ,NO
357,2022-05-23,60480211I,6246.0,USD,Bizum,9834.41,2022-05-23,39540.91,,,,,,,  ,NO
417,2025-04-19,81008715G,-368.12,USD,Transferencia,9641.81,2025-07-20,66874.62,,,,,,,  ,NO
30,2024-10-20,70029421M,-4882.86,GBP,Bizum,9252.2,2024-10-20,22861.92,,,,,,,  ,NO
298,2023-11-21,27171627E,6688.29,USD,Tarjeta,9831.45,2023-11-21,70451.74,,,,,,,  ,NO
133,2025-03-23,64937968J,6386.73,EUR,Tarjeta,7872.95,2025-03-23,95095.4,,,,,,,  ,NO
399,2023-11-02,80168060H,8248.06,JPY,Tarjeta,8248.06,2023-11-02,25462.55,,,,,,,  ,NO
190,2025-08-25,83509604T,-8410.5,MXN,Bizum,9933.21,2025-08-25,22228.88,,,,,,,  ,NO
46,2022-05-31,81008715G,-3882.35,MXN,Bizum,9709.25,2022-05-31,66874.62,,,,,,,  ,NO
79,2023-04-28,17214825F,7949.57,JPY,Bizum,9250.13,2023-04-28,100212.01,,,,,,,  ,NO
479,2023-01-10,69208921M,4573.09,JPY,Retirada Efectivo,9614.23,2023-01-10,79113.11,,,,,,,  ,NO
336,2025-04-26,27775932I,4780.4,MXN,Retirada Efectivo,9684.89,2025-04-26,41434.83,,,,,,,  ,NO
251,2022-04-24,70331707E,3832.29,MXN,Tarjeta,9511.47,2022-04-24,91870.56,,,,,,,  ,NO
283,2024-10-12,28281172M,-5397.16,USD,Transferencia,9288.01,2024-10-12,35183.85,,,,,,,  ,NO
240,2023-11-19,54500718X,-7334.56,GBP,Bizum,9667.24,2023-11-19,22647.46,,,,,,,  ,NO
436,2023-08-14,47572186L,475.92,JPY,Tarjeta,8147.11,2023-08-14,45567.23,,,,,,,  ,NO
423,2024-06-11,64484793Y,1604.73,USD,Retirada Efectivo,8986.82,2024-06-11,64629.56,,,,,,,  ,NO
394,2023-05-05,23636414M,-3606.44,USD,Bizum,9828.97,2023-05-05,15423.62,,,,,,,  ,NO
305,2024-04-12,80613360G,-4540.75,JPY,Bizum,9821.14,2024-04-12,52708.77,,,,,,,  ,NO
379,2024-05-12,67311814Q,6718.1,GBP,Bizum,9961.48,2024-05-12,104462.51,,,,,,,  ,NO
455,2023-07-06,91241672P,4103.28,GBP,Tarjeta,9560.46,2023-07-06,71736.37,,,,,,,  ,NO
480,2024-09-20,68317412P,5871.24,JPY,Transferencia,8566.84,2024-09-20,64639.64,,,,,,,  ,NO
177,2022-05-05,37064270Z,4944.21,MXN,Transferencia,7416.87,2022-05-05,37628.17,,,,,,,  ,NO
283,2025-12-27,78684497I,3708.27,JPY,Transferencia,9288.01,2025-12-27,78778.49,,,,,,,  ,NO
311,2025-12-17,65147446S,4277.31,MXN,Tarjeta,9928.08,2025-12-17,22273.4,,,,,,,  ,NO
29,2024-02-23,39156242C,7626.71,USD,Retirada Efectivo,9745.8,2024-02-23,58549.33,,,,,,,  ,NO
203,2023-11-12,69841759T,5723.01,GBP,Retirada Efectivo,8455.42,2023-11-12,75407.13,,,,,,,  ,NO
460,2024-11-15,69894839L,4987.19,MXN,Tarjeta,9956.89,2024-11-15,68820.15,,,,,,,  ,NO
160,2024-03-02,72670224M,-6616.21,USD,Transferencia,9540.64,2024-03-02,24852.35,,,,,,,  ,NO
478,2022-05-14,78684497I,371.11,MXN,Bizum,9819.47,2022-05-14,78778.49,,,,,,,  ,NO
391,2023-05-05,33841049D,1216.46,GBP,Retirada Efectivo,9702.67,2023-05-05,66510.54,,,,,,,  ,NO
225,2022-09-03,94669501G,777.64,USD,Transferencia,9803.91,2022-09-03,53136.04,,,,,,,  ,NO
91,2022-07-10,58468452H,8145.99,GBP,Bizum,9488.11,2022-07-10,33631.73,,,,,,,  ,NO
390,2025-03-29,87072486H,5137.77,MXN,Transferencia,9016.68,2025-03-29,14162.56,,,,,,,  ,NO
451,2023-06-23,41190327P,4237.4,GBP,Bizum,9839.83,2024-11-04,67499.78,,,,,,,  ,NO
92,2025-12-13,90987915F,9891.19,JPY,Bizum,9891.19,2025-12-13,62370.15,,,,,,,  ,NO
376,2022-01-01,48685069T,4886.18,EUR,Retirada Efectivo,9660.23,2022-01-01,80695.19,,,,,,,  ,NO
182,2024-06-07,99713332G,6433.97,MXN,Transferencia,9962.52,2024-06-07,19472.84,,,,,,,  ,NO
410,2023-11-06,12667391B,-8325.26,JPY,Transferencia,9389.46,2023-11-06,82590.92,,,,,,,  ,NO
94,2023-06-12,66308080Q,-5762.48,JPY,Bizum,7522.67,2023-06-12,35723.6,,,,,,,  ,NO
218,2024-02-05,65147446S,2223.94,USD,Tarjeta,9141.04,2024-02-05,22273.4,,,,,,,  ,NO
340,2024-10-20,64801744U,9905.28,USD,Retirada Efectivo,9905.28,2024-10-20,42640.5,,,,,,,  ,NO
402,2024-07-06,30511539L,9478.15,USD,Retirada Efectivo,9478.15,2024-07-06,55018.45,,,,,,,  ,NO
227,2025-10-16,35233714O,2422.57,GBP,Transferencia,9988.25,2025-10-16,106221.38,,,,,,,  ,NO
368,2023-03-23,80809268I,3052.8,USD,Retirada Efectivo,9652.37,2023-03-23,62616.24,,,,,,,  ,NO
469,2022-11-01,61477537P,-673.01,USD,Transferencia,8254.88,2022-11-01,9512.78,,,,,,,  ,NO
161,2022-07-16,57737999B,6727.33,GBP,Bizum,9784.61,2022-07-16,59185.6,,,,,,,  ,NO
362,2022-06-29,42076321H,3238.82,USD,Transferencia,8982.87,2022-06-29,60433.64,,,,,,,  ,NO
476,2025-03-16,19524972S,5649.53,EUR,Retirada Efectivo,9794.75,2025-03-16,46253.19,,,,,,,  ,NO
349,2024-02-08,99783545O,-1919.51,JPY,Transferencia,6841.66,2024-02-08,74418.77,,,,,,,  ,NO
82,2024-08-14,94779432J,-5785.32,GBP,Transferencia,9363.26,2024-08-14,35844.33,,,,,,,  ,NO
12,2025-12-14,38318963B,1845.18,USD,Transferencia,8896.39,2025-12-14,27977.75,,,,,,,  ,NO
354,2022-07-08,98025917H,-6953.32,JPY,Bizum,8945.17,2022-07-08,15699.38,,,,,,,  ,NO
169,2024-01-19,93183812C,4502.22,EUR,Tarjeta,9870.93,2024-01-19,24836.75,,,,,,,  ,NO
67,2022-06-06,94967757H,7013.06,USD,Tarjeta,9634.01,2022-06-06,30717.2,,,,,,,  ,NO
260,2024-08-20,30445825J,9786.42,JPY,Bizum,9938.74,2024-08-20,45774.54,,,,,,,  ,NO
113,2022-03-13,46277687B,2777.67,GBP,Bizum,9571.01,2022-03-13,62873.2,,,,,,,  ,NO
406,2025-02-25,52089624K,8195.5,GBP,Retirada Efectivo,9963.71,2025-02-25,71305.91,,,,,,,  ,NO
399,2022-05-10,32691976C,-903.92,MXN,Transferencia,8248.06,2022-05-10,50548.0,,,,,,,  ,NO
295,2022-04-23,54500718X,5636.72,JPY,Retirada Efectivo,7834.49,2022-04-23,22647.46,,,,,,,  ,NO
68,2024-02-08,19524972S,4575.53,USD,Retirada Efectivo,9593.71,2024-02-08,46253.19,,,,,,,  ,NO
376,2022-04-22,80926842Q,2952.61,EUR,Retirada Efectivo,9660.23,2022-04-22,56014.66,,,,,,,  ,NO
159,2025-12-16,49110272T,4703.76,JPY,Retirada Efectivo,9422.4,2025-12-16,57770.44,,,,,,,  ,NO
63,2025-08-10,62138976A,1975.82,USD,Transferencia,9844.16,2025-08-10,39815.71,,,,,,,  ,NO
453,2023-06-01,92213987R,7929.3,GBP,Retirada Efectivo,9008.93,2023-06-01,62235.2,,,,,,,  ,NO
32,2022-04-30,17043520H,-1091.06,EUR,Bizum,9368.17,2022-04-30,13623.28,,,,,,,  ,NO
407,2022-10-10,75820506E,-9867.33,MXN,Transferencia,7389.68,2022-10-10,30944.52,,,,,,,  ,NO
272,2023-10-07,36535591L,6276.5,GBP,Transferencia,9836.81,2023-10-07,19727.9,,,,,,,  ,NO
208,2022-06-20,51695795V,-6296.51,EUR,Bizum,9047.02,2022-06-20,49808.03,,,,,,,  ,NO
431,2024-05-31,53849312O,3510.89,MXN,Bizum,9191.47,2024-05-31,35180.61,,,,,,,  ,NO
84,2023-03-28,22607688Y,3021.3,MXN,Bizum,9199.11,2023-03-28,62674.66,,,,,,,  ,NO
382,2025-01-15,72031820B,8274.34,EUR,Tarjeta,8274.34,2025-01-15,67505.04,,,,,,,  ,NO
220,2022-05-04,18589254T,-7304.27,JPY,Bizum,9744.77,2022-05-04,19304.57,,,,,,,  ,NO
329,2022-05-13,10692089Y,-6908.78,EUR,Bizum,8282.5,2022-05-13,52319.62,,,,,,,  ,NO
309,2023-12-27,72670224M,-6947.99,EUR,Transferencia,9657.64,2023-12-27,24852.35,,,,,,,  ,NO
419,2024-05-22,80943697D,7146.34,EUR,Bizum,9949.06,2024-05-22,81744.45,,,,,,,  ,NO
283,2022-08-10,70826344G,3655.62,JPY,Transferencia,9288.01,2022-08-10,63003.1,,,,,,,  ,NO
178,2023-10-09,60013305J,7938.1,MXN,Tarjeta,8171.7,2023-10-09,20888.74,,,,,,,  ,NO
127,2023-09-15,53914210H,-860.33,GBP,Transferencia,9555.58,2023-09-15,68012.89,,,,,,,  ,NO
51,2024-12-20,11837073U,-3596.28,USD,Bizum,9818.6,2024-12-20,75236.5,,,,,,,  ,NO
173,2022-11-27,92952828G,3767.07,JPY,Bizum,9898.88,2024-01-25,30626.77,,,,,,,  ,NO
58,2022-10-08,69841759T,-9095.24,USD,Transferencia,9436.34,2022-10-08,75407.13,,,,,,,  ,NO
221,2025-10-02,13915151Z,8724.43,JPY,Bizum,8724.43,2025-10-02,106883.03,,,,,,,  ,NO
189,2022-02-07,50057622H,9790.45,EUR,Tarjeta,9947.91,2022-02-07,46419.51,,,,,,,  ,NO
90,2024-08-04,22607688Y,371.68,EUR,Bizum,9912.94,2024-08-04,62674.66,,,,,,,  ,NO
88,2023-12-12,35939260I,3498.94,GBP,Bizum,9785.82,2023-12-12,18746.21,,,,,,,  ,NO
388,2022-12-03,65946835C,1662.4,EUR,Retirada Efectivo,8098.83,2022-12-03,14502.79,,,,,,,  ,NO
241,2022-12-28,86852730N,2774.68,EUR,Transferencia,9408.26,2022-12-28,50642.35,,,,,,,  ,NO
436,2022-07-13,67985410K,3403.34,EUR,Tarjeta,8147.11,2022-07-13,43306.99,,,,,,,  ,NO
194,2025-08-02,75918844K,7029.02,GBP,Retirada Efectivo,9789.33,2025-08-02,50642.86,,,,,,,  ,NO
120,2025-06-25,90733396I,3207.39,GBP,Tarjeta,9419.41,2025-06-25,51156.05,,,,,,,  ,NO
257,2024-09-26,64645452B,2525.03,EUR,Bizum,9928.53,2024-09-26,43110.07,,,,,,,  ,NO
329,2025-03-30,39156242C,5847.38,USD,Transferencia,8282.5,2025-03-30,58549.33,,,,,,,  ,NO
471,2025-11-02,23688795L,1715.0,EUR,Transferencia,8972.04,2025-11-02,113226.07,,,,,,,  ,NO
226,2023-09-30,16279198R,2794.77,JPY,Tarjeta,9292.57,2023-09-30,63748.26,,,,,,,  ,NO
104,2023-06-04,45123170H,-6908.33,MXN,Bizum,9160.96,2023-06-04,55249.08,,,,,,,  ,NO
162,2024-02-15,48033059N,-5975.32,USD,Bizum,9621.76,2024-02-15,35955.75,,,,,,,  ,NO
244,2022-05-19,90262188O,5775.46,JPY,Transferencia,9353.44,2022-05-19,45765.82,,,,,,,  ,NO
404,2022-03-26,72031820B,4711.03,EUR,Tarjeta,9584.34,2022-03-26,67505.04,,,,,,,  ,NO
371,2025-10-12,18584776M,2319.56,MXN,Tarjeta,9815.61,2025-10-12,80239.83,,,,,,,  ,NO
3,2024-09-14,18729560L,-9137.98,EUR,Bizum,8191.03,2024-09-14,18088.9,,,,,,,  ,NO
63,2022-01-27,78684497I,6522.12,JPY,Retirada Efectivo,9844.16,2022-01-27,78778.49,,,,,,,  ,NO
210,2024-11-25,89180373P,-2649.42,EUR,Bizum,9049.57,2024-11-25,46074.01,,,,,,,  ,NO
291,2022-07-09,37064270Z,-3004.61,USD,Bizum,9941.62,2022-07-09,37628.17,,,,,,,  ,NO
34,2022-01-27,63326259I,-5088.67,JPY,Bizum,8218.77,2022-01-27,35067.75,,,,,,,  ,NO
188,2022-08-22,32545131W,4126.91,GBP,Bizum,9457.29,2022-08-22,99778.64,,,,,,,  ,NO
113,2023-05-20,90262188O,1090.38,MXN,Retirada Efectivo,9571.01,2023-05-20,45765.82,,,,,,,  ,NO
352,2025-02-19,23873211Y,4533.27,EUR,Bizum,9870.01,2025-02-19,55947.26,,,,,,,  ,NO
346,2025-12-16,45689995U,-9736.29,EUR,Bizum,9660.74,2025-12-16,116417.27,,,,,,,  ,NO
